Model,scenario,region,riverBasin,Variable,Unit,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060
GCAM,SOY1BG,Mexico,MexInt,LandUse|Crops|SugarCrops,Mha,4.39E-04,4.08E-04,3.96E-04,3.87E-04,3.78E-04,3.74E-04,3.71E-04,3.65E-04,3.63E-04,3.63E-04,3.61E-04
GCAM,SOY1BG,Mexico,MexInt,LandUse|Crops|Total,Mha,0.786887246,0.715713027,0.96821302,1.12237653,1.295202042,1.47644922,1.597955974,1.721048144,1.835941482,1.955367432,2.055838553
GCAM,SOY1BG,Mexico,MexInt,LandUse|Crops|Wheat,Mha,0.0034248,0.0029931,0.00290704,0.002836,0.00275277,0.0027438,0.0027238,0.00268621,0.00263413,0.00260161,0.00256612
GCAM,SOY1BG,Mexico,Papaloapan,LandCover|Cropland,Mha,1.068609986,1.018222106,1.08043409,1.128361871,1.177458994,1.227813915,1.262848478,1.291006048,1.313692011,1.344708692,1.369368061
GCAM,SOY1BG,Mexico,Papaloapan,LandCover|Forest|Managed,Mha,0.10582,0.109919,0.117014,0.123739,0.129836,0.135583,0.140539,0.145015,0.148852,0.15212,0.154743
GCAM,SOY1BG,Mexico,Papaloapan,LandCover|Forest|Total,Mha,0.5929665,0.6285874,0.6245684,0.6224744,0.6195284,0.6164294,0.6152644,0.6143304,0.6135204,0.6116414,0.6101134
GCAM,SOY1BG,Mexico,Papaloapan,LandCover|Forest|Unmanaged,Mha,0.4871465,0.5186684,0.5075544,0.4987354,0.4896924,0.4808464,0.4747254,0.4693154,0.4646684,0.4595214,0.4553704
GCAM,SOY1BG,Mexico,Papaloapan,LandCover|Grassland,Mha,1.0534256,1.124739,1.111969,1.101446,1.090749,1.079882,1.071812,1.065126,1.059609,1.052654,1.047076
GCAM,SOY1BG,Mexico,Papaloapan,LandCover|OtherArable,Mha,0.523995,0.43035,0.418546,0.409189,0.399981,0.390714,0.383946,0.378607,0.374366,0.368738,0.364312
GCAM,SOY1BG,Mexico,Papaloapan,LandCover|OtherNotArable,Mha,0.0770791,0.0850311,0.0850311,0.0850311,0.0850311,0.0850311,0.0850311,0.0850311,0.0850311,0.0850311,0.0850311
GCAM,SOY1BG,Mexico,Papaloapan,LandCover|Pasture|Managed,Mha,0.0806479,0.0790661,0.0846699,0.0911158,0.0975033,0.103091,0.108411,0.113396,0.117945,0.121968,0.125285
GCAM,SOY1BG,Mexico,Papaloapan,LandCover|Pasture|Total,Mha,1.2149299,1.2326001,1.2118739,1.1965428,1.1810923,1.164936,1.154048,1.145598,1.139048,1.12951,1.122011
GCAM,SOY1BG,Mexico,Papaloapan,LandCover|Pasture|Unmanaged,Mha,1.134282,1.153534,1.127204,1.105427,1.083589,1.061845,1.045637,1.032202,1.021103,1.007542,0.996726
GCAM,SOY1BG,Mexico,Papaloapan,LandCover|Shrubland,Mha,1.123523,1.134988,1.122098,1.111478,1.100684,1.089718,1.081574,1.074827,1.06926,1.062241,1.056613
GCAM,SOY1BG,Mexico,Papaloapan,LandCover|Total,Mha,5.654529086,5.654517706,5.65452049,5.654523171,5.654524794,5.654524415,5.654523978,5.654525548,5.654526511,5.654524192,5.654524561
GCAM,SOY1BG,Mexico,Papaloapan,LandUse|Crops|Corn,Mha,0.4497344,0.4248844,0.436359,0.4430668,0.4479827,0.4575724,0.4645329,0.470175,0.4735652,0.4765064,0.4775769
GCAM,SOY1BG,Mexico,Papaloapan,LandUse|Crops|EnergyCrops,Mha,0,0,0.026848911,0.044402333,0.064620837,0.084026364,0.095492763,0.108137781,0.12059962,0.13251971,0.14264805
GCAM,SOY1BG,Mexico,Papaloapan,LandUse|Crops|OtherCrops,Mha,0.368807942,0.351229462,0.373768911,0.39956806,0.425936807,0.446439724,0.463250923,0.474065712,0.483218938,0.497378184,0.509809648
GCAM,SOY1BG,Mexico,Papaloapan,LandUse|Crops|OtherGrains,Mha,0.01728564,0.01587238,0.01600867,0.01624047,0.01648665,0.01683955,0.01709533,0.01731114,0.01745866,0.01773195,0.01796375
GCAM,SOY1BG,Mexico,Papaloapan,LandUse|Crops|OtherOilCrops,Mha,0.001585842,0.001759682,0.001964759,0.002089462,0.00220251,0.002295775,0.002366898,0.002421247,0.002456242,0.002500823,0.002530947
GCAM,SOY1BG,Mexico,Papaloapan,LandUse|Crops|PalmFruit,Mha,0.00287186,0.00426392,0.0044973,0.00451389,0.00454465,0.00449964,0.00443593,0.0043662,0.00427323,0.00433818,0.00438223
GCAM,SOY1BG,Mexico,Papaloapan,LandUse|Crops|Rapeseed,Mha,1.23E-04,2.89E-04,3.09E-04,3.17E-04,3.23E-04,3.31E-04,3.39E-04,3.46E-04,3.52E-04,3.59E-04,3.65E-04
GCAM,SOY1BG,Mexico,Papaloapan,LandUse|Crops|Rice,Mha,0.0090067,0.00727808,0.0076175,0.00776391,0.00784291,0.00796487,0.0080167,0.00803004,0.00801205,0.00811086,0.00813958
GCAM,SOY1BG,Mexico,Papaloapan,LandUse|Crops|SugarCrops,Mha,0.2175168,0.2111152,0.2115033,0.2088453,0.20597,0.2062598,0.2057108,0.2045258,0.2021151,0.2036039,0.2042757
GCAM,SOY1BG,Mexico,Papaloapan,LandUse|Crops|Total,Mha,1.068609986,1.018222106,1.08043409,1.128361871,1.177458994,1.227813915,1.262848478,1.291006048,1.313692011,1.344708692,1.369368061
GCAM,SOY1BG,Mexico,Papaloapan,LandUse|Crops|Wheat,Mha,0.001678042,0.001530062,0.001556663,0.001554648,0.001549092,0.001584399,0.001607326,0.001626871,0.001640898,0.001659248,0.001675936
GCAM,SOY1BG,Mexico,RioBalsas,LandCover|Cropland,Mha,1.779616608,1.619473788,1.70977614,1.771399269,1.833611048,1.914102411,1.966572745,2.020145817,2.063703315,2.113693803,2.151655063
GCAM,SOY1BG,Mexico,RioBalsas,LandCover|Forest|Managed,Mha,0.280317,0.289071,0.309816,0.329511,0.347836,0.365229,0.380127,0.393316,0.404622,0.414946,0.42332
GCAM,SOY1BG,Mexico,RioBalsas,LandCover|Forest|Total,Mha,1.570764,1.653091,1.651026,1.652851,1.652756,1.651359,1.653467,1.654196,1.654562,1.653936,1.6535
GCAM,SOY1BG,Mexico,RioBalsas,LandCover|Forest|Unmanaged,Mha,1.290447,1.36402,1.34121,1.32334,1.30492,1.28613,1.27334,1.26088,1.24994,1.23899,1.23018
GCAM,SOY1BG,Mexico,RioBalsas,LandCover|Grassland,Mha,4.4432411,4.4748044,4.4473444,4.4250144,4.4027044,4.3769844,4.3577044,4.3389044,4.3230544,4.3060444,4.2926944
GCAM,SOY1BG,Mexico,RioBalsas,LandCover|OtherArable,Mha,0.752151,0.684468,0.673516,0.665504,0.658019,0.648098,0.640864,0.63384,0.628331,0.622057,0.617381
GCAM,SOY1BG,Mexico,RioBalsas,LandCover|OtherNotArable,Mha,0.184242,0.202528,0.202528,0.202528,0.202528,0.202528,0.202528,0.202528,0.202528,0.202528,0.202528
GCAM,SOY1BG,Mexico,RioBalsas,LandCover|Pasture|Managed,Mha,0.301108,0.295217,0.319774,0.347542,0.375785,0.400953,0.424561,0.446054,0.465613,0.484329,0.499946
GCAM,SOY1BG,Mexico,RioBalsas,LandCover|Pasture|Total,Mha,4.5360841,4.6022985,4.5676355,4.5468335,4.5268265,4.4975545,4.4801225,4.4620155,4.4481845,4.4315005,4.4193575
GCAM,SOY1BG,Mexico,RioBalsas,LandCover|Pasture|Unmanaged,Mha,4.2349761,4.3070815,4.2478615,4.1992915,4.1510415,4.0966015,4.0555615,4.0159615,3.9825715,3.9471715,3.9194115
GCAM,SOY1BG,Mexico,RioBalsas,LandCover|Shrubland,Mha,2.4387723,2.4682057,2.4530557,2.4407457,2.4284357,2.4142557,2.4036157,2.3932457,2.3845057,2.3751257,2.3677557
GCAM,SOY1BG,Mexico,RioBalsas,LandCover|Total,Mha,15.70487111,15.70486939,15.70488174,15.70487587,15.70488065,15.70488201,15.70487435,15.70487542,15.70486891,15.7048854,15.70487166
GCAM,SOY1BG,Mexico,RioBalsas,LandUse|Crops|Corn,Mha,1.08489,0.9883418,1.0240199,1.0481072,1.0693057,1.1006924,1.1239488,1.1406841,1.1514972,1.1644984,1.1723206
GCAM,SOY1BG,Mexico,RioBalsas,LandUse|Crops|EnergyCrops,Mha,0,0,0.044851062,0.075453101,0.11167197,0.146650947,0.165684019,0.18652556,0.20697735,0.22707472,0.2441731
GCAM,SOY1BG,Mexico,RioBalsas,LandUse|Crops|OtherCrops,Mha,0.466697304,0.425100024,0.429314763,0.432299963,0.433698857,0.44330636,0.450149292,0.462505225,0.471884692,0.484811699,0.4949889
GCAM,SOY1BG,Mexico,RioBalsas,LandUse|Crops|OtherGrains,Mha,0.145956,0.1292368,0.132377,0.1361415,0.1398786,0.1447839,0.1488808,0.1525793,0.1556811,0.1588059,0.1612684
GCAM,SOY1BG,Mexico,RioBalsas,LandUse|Crops|OtherOilCrops,Mha,0.014502642,0.015517702,0.017371709,0.018558339,0.019629903,0.020058944,0.020283925,0.020420134,0.020397798,0.020819438,0.021092546
GCAM,SOY1BG,Mexico,RioBalsas,LandUse|Crops|Rapeseed,Mha,1.46E-04,3.31E-04,3.59E-04,3.72E-04,3.83E-04,3.96E-04,4.08E-04,4.18E-04,4.26E-04,4.37E-04,4.46E-04
GCAM,SOY1BG,Mexico,RioBalsas,LandUse|Crops|Rice,Mha,0.004995462,0.003892562,0.004079057,0.004145029,0.004165805,0.004185918,0.004168603,0.004163109,0.00413265,0.004191562,0.004208531
GCAM,SOY1BG,Mexico,RioBalsas,LandUse|Crops|Soybean,Mha,1.78E-06,2.66E-06,2.92E-06,3.04E-06,3.16E-06,3.30E-06,3.42E-06,3.52E-06,3.61E-06,3.70E-06,3.76E-06
GCAM,SOY1BG,Mexico,RioBalsas,LandUse|Crops|SugarCrops,Mha,0.03814986,0.035705,0.03601529,0.03554153,0.03487309,0.03445429,0.0339362,0.03366801,0.03359263,0.03383133,0.03388451
GCAM,SOY1BG,Mexico,RioBalsas,LandUse|Crops|Total,Mha,1.779616608,1.619473788,1.70977614,1.771399269,1.833611048,1.914102411,1.966572745,2.020145817,2.063703315,2.113693803,2.151655063
GCAM,SOY1BG,Mexico,RioBalsas,LandUse|Crops|Wheat,Mha,0.0242776,0.021346,0.0213859,0.0207779,0.02000109,0.01957007,0.01910987,0.01917895,0.01911028,0.01921991,0.01926839
GCAM,SOY1BG,Mexico,RioGrande,LandCover|Cropland,Mha,0.78240786,0.802407902,1.055802336,1.225568599,1.408908647,1.601437073,1.731365055,1.860302805,1.980473567,2.101591153,2.200706795
GCAM,SOY1BG,Mexico,RioGrande,LandCover|Forest|Managed,Mha,0.164087,0.160783,0.172256,0.183061,0.192998,0.202627,0.210891,0.218216,0.224416,0.230146,0.234755
GCAM,SOY1BG,Mexico,RioGrande,LandCover|Forest|Total,Mha,0.9194673,0.9194604,0.9194284,0.9209104,0.9209744,0.9212904,0.9232524,0.9244654,0.9250884,0.9254404,0.9256284
GCAM,SOY1BG,Mexico,RioGrande,LandCover|Forest|Unmanaged,Mha,0.7553803,0.7586774,0.7471724,0.7378494,0.7279764,0.7186634,0.7123614,0.7062494,0.7006724,0.6952944,0.6908734
GCAM,SOY1BG,Mexico,RioGrande,LandCover|Grassland,Mha,1.836716,1.831707,1.827647,1.822637,1.817327,1.812137,1.807307,1.802717,1.798457,1.794177,1.790567
GCAM,SOY1BG,Mexico,RioGrande,LandCover|OtherArable,Mha,1.71699,1.47195,1.42366,1.39117,1.35826,1.32551,1.30248,1.28075,1.26123,1.24214,1.22686
GCAM,SOY1BG,Mexico,RioGrande,LandCover|OtherNotArable,Mha,0.144129,0.156765,0.156765,0.156765,0.156765,0.156765,0.156765,0.156765,0.156765,0.156765,0.156765
GCAM,SOY1BG,Mexico,RioGrande,LandCover|Pasture|Managed,Mha,1.17075,1.14753,1.23647,1.33848,1.44014,1.53123,1.61679,1.6941,1.7627,1.82872,1.88293
GCAM,SOY1BG,Mexico,RioGrande,LandCover|Pasture|Total,Mha,17.63693,17.88952,17.69896,17.57797,17.44643,17.30472,17.21308,17.12099,17.03489,16.94781,16.87662
GCAM,SOY1BG,Mexico,RioGrande,LandCover|Pasture|Unmanaged,Mha,16.46618,16.74199,16.46249,16.23949,16.00629,15.77349,15.59629,15.42689,15.27219,15.11909,14.99369
GCAM,SOY1BG,Mexico,RioGrande,LandCover|Shrubland,Mha,4.723503,4.688361,4.677971,4.665161,4.651561,4.638281,4.625921,4.614161,4.603261,4.592311,4.583061
GCAM,SOY1BG,Mexico,RioGrande,LandCover|Total,Mha,27.76014316,27.7601713,27.76023374,27.760182,27.76022605,27.76014047,27.76017046,27.76015121,27.76016497,27.76023455,27.7602082
GCAM,SOY1BG,Mexico,RioGrande,LandUse|Crops|Corn,Mha,0.1390066,0.1461188,0.1465174,0.1459437,0.1445625,0.1461899,0.1469036,0.1466246,0.1453154,0.1444699,0.1429215
GCAM,SOY1BG,Mexico,RioGrande,LandUse|Crops|EnergyCrops,Mha,0,0,0.24564551,0.39948778,0.57057392,0.73279557,0.8403732,0.9569972,1.0698105,1.1798481,1.2722607
GCAM,SOY1BG,Mexico,RioGrande,LandUse|Crops|OtherCrops,Mha,0.46068814,0.46763084,0.473416569,0.487767662,0.499688576,0.524085078,0.542550492,0.553842428,0.562115337,0.573254783,0.581681894
GCAM,SOY1BG,Mexico,RioGrande,LandUse|Crops|OtherGrains,Mha,0.1450466,0.1481904,0.1490915,0.1513963,0.1535387,0.1576012,0.1609556,0.1627941,0.1639777,0.165138,0.1654928
GCAM,SOY1BG,Mexico,RioGrande,LandUse|Crops|OtherOilCrops,Mha,0.0059349,0.00732728,0.00776462,0.00796171,0.00808905,0.00817856,0.00818099,0.00809007,0.00792216,0.00792927,0.00787096
GCAM,SOY1BG,Mexico,RioGrande,LandUse|Crops|Rapeseed,Mha,1.71E-04,4.47E-04,4.76E-04,4.88E-04,4.96E-04,5.09E-04,5.20E-04,5.30E-04,5.37E-04,5.48E-04,5.57E-04
GCAM,SOY1BG,Mexico,RioGrande,LandUse|Crops|Soybean,Mha,5.49E-04,9.48E-04,0.001009844,0.001022848,0.001024963,0.001028205,0.001019042,9.96E-04,9.58E-04,9.30E-04,8.96E-04
GCAM,SOY1BG,Mexico,RioGrande,LandUse|Crops|SugarCrops,Mha,0.00433352,0.00467976,0.00466995,0.004594692,0.004489428,0.004429891,0.00434015,0.004208019,0.004109106,0.004031629,0.003931254
GCAM,SOY1BG,Mexico,RioGrande,LandUse|Crops|Total,Mha,0.78240786,0.802407902,1.055802336,1.225568599,1.408908647,1.601437073,1.731365055,1.860302805,1.980473567,2.101591153,2.200706795
GCAM,SOY1BG,Mexico,RioGrande,LandUse|Crops|Wheat,Mha,0.0266784,0.027066,0.0272112,0.0269062,0.0264454,0.0266199,0.0265217,0.0262207,0.0257286,0.0254414,0.0250953
GCAM,SOY1BG,Mexico,RioLerma,LandCover|Cropland,Mha,1.599601186,1.454659826,1.648893011,1.782161733,1.927421507,2.081565885,2.170775116,2.260017987,2.338131435,2.424702644,2.494268043
GCAM,SOY1BG,Mexico,RioLerma,LandCover|Forest|Managed,Mha,0.443247,0.440838,0.46467,0.488631,0.509211,0.528311,0.546403,0.561722,0.574354,0.585376,0.594104
GCAM,SOY1BG,Mexico,RioLerma,LandCover|Forest|Total,Mha,2.483747,2.520998,2.47559,2.449851,2.417871,2.386561,2.374223,2.359642,2.345524,2.329866,2.316994
GCAM,SOY1BG,Mexico,RioLerma,LandCover|Forest|Unmanaged,Mha,2.0405,2.08016,2.01092,1.96122,1.90866,1.85825,1.82782,1.79792,1.77117,1.74449,1.72289
GCAM,SOY1BG,Mexico,RioLerma,LandCover|Grassland,Mha,0.98429,0.984865,0.97308,0.963877,0.954128,0.94386,0.936948,0.930252,0.92439,0.918091,0.912988
GCAM,SOY1BG,Mexico,RioLerma,LandCover|OtherArable,Mha,0.676069,0.614809,0.601511,0.591404,0.581472,0.569678,0.561413,0.55383,0.547766,0.540493,0.534841
GCAM,SOY1BG,Mexico,RioLerma,LandCover|OtherNotArable,Mha,0.239324,0.263216,0.263216,0.263216,0.263216,0.263216,0.263216,0.263216,0.263216,0.263216,0.263216
GCAM,SOY1BG,Mexico,RioLerma,LandCover|Pasture|Managed,Mha,0.271098,0.265758,0.284119,0.305792,0.327012,0.345231,0.36331,0.379438,0.393891,0.407279,0.418281
GCAM,SOY1BG,Mexico,RioLerma,LandCover|Pasture|Total,Mha,4.083988,4.143048,4.057329,3.998822,3.936682,3.869041,3.82966,3.790888,3.757741,3.720719,3.691251
GCAM,SOY1BG,Mexico,RioLerma,LandCover|Pasture|Unmanaged,Mha,3.81289,3.87729,3.77321,3.69303,3.60967,3.52381,3.46635,3.41145,3.36385,3.31344,3.27297
GCAM,SOY1BG,Mexico,RioLerma,LandCover|Shrubland,Mha,3.09303,3.17846,3.14043,3.11073,3.07926,3.04612,3.02382,3.00221,2.98329,2.96296,2.94649
GCAM,SOY1BG,Mexico,RioLerma,LandCover|Total,Mha,13.16004919,13.16005583,13.16004901,13.16006173,13.16005051,13.16004189,13.16005512,13.16005599,13.16005843,13.16004764,13.16004804
GCAM,SOY1BG,Mexico,RioLerma,LandUse|Crops|Corn,Mha,0.892048,0.824968,0.84599,0.857814,0.866487,0.88583,0.900672,0.91118,0.91714,0.924065,0.927139
GCAM,SOY1BG,Mexico,RioLerma,LandUse|Crops|EnergyCrops,Mha,0,0,0.162356901,0.271078166,0.397349385,0.51609961,0.57711862,0.64318423,0.70717906,0.76912461,0.82104401
GCAM,SOY1BG,Mexico,RioLerma,LandUse|Crops|OtherCrops,Mha,0.390439144,0.343260504,0.349149955,0.357056549,0.363583694,0.373635385,0.381817575,0.38995129,0.395155,0.408073938,0.419203763
GCAM,SOY1BG,Mexico,RioLerma,LandUse|Crops|OtherGrains,Mha,0.252427,0.2268958,0.2311232,0.2367121,0.2417378,0.248048,0.2532502,0.2576423,0.2606059,0.2650903,0.2684431
GCAM,SOY1BG,Mexico,RioLerma,LandUse|Crops|OtherOilCrops,Mha,0.003887142,0.004222202,0.004542918,0.004677413,0.004763115,0.004945691,0.005129614,0.005300416,0.00542236,0.005491443,0.005517927
GCAM,SOY1BG,Mexico,RioLerma,LandUse|Crops|Rapeseed,Mha,1.09E-04,2.50E-04,2.69E-04,2.78E-04,2.84E-04,2.93E-04,3.00E-04,3.07E-04,3.12E-04,3.19E-04,3.25E-04
GCAM,SOY1BG,Mexico,RioLerma,LandUse|Crops|Rice,Mha,7.43E-04,5.88E-04,6.10E-04,6.14E-04,6.08E-04,6.02E-04,5.96E-04,5.91E-04,5.82E-04,5.87E-04,5.85E-04
GCAM,SOY1BG,Mexico,RioLerma,LandUse|Crops|Soybean,Mha,5.63E-05,8.56E-05,9.32E-05,9.66E-05,9.97E-05,1.04E-04,1.07E-04,1.10E-04,1.13E-04,1.15E-04,1.17E-04
GCAM,SOY1BG,Mexico,RioLerma,LandUse|Crops|SugarCrops,Mha,0.01620964,0.0154005,0.01550121,0.01530089,0.0150103,0.01483561,0.01470563,0.01456341,0.01452008,0.01457717,0.0145622
GCAM,SOY1BG,Mexico,RioLerma,LandUse|Crops|Total,Mha,1.599601186,1.454659826,1.648893011,1.782161733,1.927421507,2.081565885,2.170775116,2.260017987,2.338131435,2.424702644,2.494268043
GCAM,SOY1BG,Mexico,RioLerma,LandUse|Crops|Wheat,Mha,0.0436824,0.0389894,0.0392565,0.0385347,0.0374977,0.0371728,0.0370775,0.037188,0.037102,0.0372593,0.0373311
GCAM,SOY1BG,Mexico,RioVerde,LandCover|Cropland,Mha,1.440847046,1.309946106,1.337237104,1.393430462,1.449568122,1.516545962,1.558629201,1.592343177,1.615601787,1.647588117,1.669574408
GCAM,SOY1BG,Mexico,RioVerde,LandCover|Forest|Managed,Mha,0.132605,0.135192,0.144923,0.153748,0.161857,0.169524,0.176188,0.182162,0.187316,0.191953,0.195741
GCAM,SOY1BG,Mexico,RioVerde,LandCover|Forest|Total,Mha,0.7430578,0.7731149,0.7726279,0.7718749,0.7700849,0.7678589,0.7679749,0.7679289,0.7679349,0.7672569,0.7668629
GCAM,SOY1BG,Mexico,RioVerde,LandCover|Forest|Unmanaged,Mha,0.6104528,0.6379229,0.6277049,0.6181269,0.6082279,0.5983349,0.5917869,0.5857669,0.5806189,0.5753039,0.5711219
GCAM,SOY1BG,Mexico,RioVerde,LandCover|Grassland,Mha,1.6156354,1.6266293,1.6204293,1.6107893,1.6011393,1.5904493,1.5826693,1.5760593,1.5708993,1.5648393,1.5603093
GCAM,SOY1BG,Mexico,RioVerde,LandCover|OtherArable,Mha,0.608971,0.553646,0.550295,0.541712,0.533554,0.523966,0.517391,0.512257,0.508735,0.504035,0.500803
GCAM,SOY1BG,Mexico,RioVerde,LandCover|OtherNotArable,Mha,0.27565,0.291714,0.291714,0.291714,0.291714,0.291714,0.291714,0.291714,0.291714,0.291714,0.291714
GCAM,SOY1BG,Mexico,RioVerde,LandCover|Pasture|Managed,Mha,0.233652,0.228998,0.249138,0.269821,0.290721,0.309099,0.326599,0.342939,0.358062,0.372219,0.384184
GCAM,SOY1BG,Mexico,RioVerde,LandCover|Pasture|Total,Mha,3.519882,3.569987,3.559387,3.5325,3.50633,3.473308,3.453818,3.438988,3.429941,3.415898,3.406923
GCAM,SOY1BG,Mexico,RioVerde,LandCover|Pasture|Unmanaged,Mha,3.28623,3.340989,3.310249,3.262679,3.215609,3.164209,3.127219,3.096049,3.071879,3.043679,3.022739
GCAM,SOY1BG,Mexico,RioVerde,LandCover|Shrubland,Mha,1.665902,1.7449114,1.7382614,1.7279214,1.7175614,1.7061014,1.6977514,1.6906614,1.6851314,1.6786214,1.6737614
GCAM,SOY1BG,Mexico,RioVerde,LandCover|Total,Mha,9.869945246,9.869948706,9.869951704,9.869942062,9.869951722,9.869943562,9.869947801,9.869951777,9.869957387,9.869952717,9.869948008
GCAM,SOY1BG,Mexico,RioVerde,LandUse|Crops|Corn,Mha,0.5665496,0.5093452,0.5283765,0.5372863,0.544507,0.5584411,0.5689198,0.5773042,0.5830984,0.5894145,0.5932531
GCAM,SOY1BG,Mexico,RioVerde,LandUse|Crops|EnergyCrops,Mha,0,0,0.033074881,0.05514923,0.08088355,0.10560939,0.11980249,0.1353501,0.15068262,0.16563354,0.17838056
GCAM,SOY1BG,Mexico,RioVerde,LandUse|Crops|OtherCrops,Mha,0.437526186,0.383693666,0.364317804,0.381388062,0.397474067,0.415410313,0.426029648,0.432164681,0.432911222,0.440374227,0.445220535
GCAM,SOY1BG,Mexico,RioVerde,LandUse|Crops|OtherGrains,Mha,0.2658578,0.2323086,0.2311686,0.2379011,0.2446589,0.2518727,0.2573211,0.2611895,0.2637056,0.267309,0.2694082
GCAM,SOY1BG,Mexico,RioVerde,LandUse|Crops|OtherOilCrops,Mha,0.02859058,0.03018948,0.03036664,0.03124329,0.03189394,0.03404832,0.0357916,0.03714612,0.03812988,0.03831042,0.03815256
GCAM,SOY1BG,Mexico,RioVerde,LandUse|Crops|Rapeseed,Mha,1.50E-04,3.36E-04,3.67E-04,3.79E-04,3.89E-04,4.02E-04,4.13E-04,4.24E-04,4.33E-04,4.44E-04,4.54E-04
GCAM,SOY1BG,Mexico,RioVerde,LandUse|Crops|Rice,Mha,6.40E-04,4.92E-04,4.23E-04,4.26E-04,4.20E-04,4.12E-04,3.95E-04,3.73E-04,3.48E-04,3.36E-04,3.19E-04
GCAM,SOY1BG,Mexico,RioVerde,LandUse|Crops|Soybean,Mha,0.0431224,0.0636712,0.0661011,0.0681006,0.0697342,0.0715909,0.072851,0.0735923,0.0737501,0.0743518,0.0745249
GCAM,SOY1BG,Mexico,RioVerde,LandUse|Crops|SugarCrops,Mha,0.0808338,0.0746586,0.0697161,0.0684112,0.0667455,0.0659049,0.0644635,0.0624807,0.0606554,0.0598144,0.0585904
GCAM,SOY1BG,Mexico,RioVerde,LandUse|Crops|Total,Mha,1.440847046,1.309946106,1.337237104,1.393430462,1.449568122,1.516545962,1.558629201,1.592343177,1.615601787,1.647588117,1.669574408
GCAM,SOY1BG,Mexico,RioVerde,LandUse|Crops|Wheat,Mha,0.01757694,0.01525136,0.01332493,0.01314535,0.01286107,0.01285436,0.01264183,0.01231848,0.01188835,0.01160029,0.01127106
GCAM,SOY1BG,Mexico,Tehuantpc,LandCover|Cropland,Mha,1.227809884,1.279526562,1.36862584,1.434412304,1.504187543,1.580996091,1.633393221,1.677341742,1.714488597,1.760305059,1.797000259
GCAM,SOY1BG,Mexico,Tehuantpc,LandCover|Forest|Managed,Mha,0.608008,0.625262,0.667844,0.707651,0.744328,0.778648,0.807392,0.833364,0.855603,0.875145,0.890858
GCAM,SOY1BG,Mexico,Tehuantpc,LandCover|Forest|Total,Mha,3.406998,3.575652,3.558024,3.547951,3.534268,3.517428,3.508272,3.500734,3.494073,3.483185,3.474328
GCAM,SOY1BG,Mexico,Tehuantpc,LandCover|Forest|Unmanaged,Mha,2.79899,2.95039,2.89018,2.8403,2.78994,2.73878,2.70088,2.66737,2.63847,2.60804,2.58347
GCAM,SOY1BG,Mexico,Tehuantpc,LandCover|Grassland,Mha,0.544807,0.519919,0.512654,0.506627,0.500493,0.494057,0.489207,0.485003,0.481405,0.477423,0.47421
GCAM,SOY1BG,Mexico,Tehuantpc,LandCover|OtherArable,Mha,0.773582,0.54079,0.524825,0.512331,0.499888,0.486608,0.476833,0.468811,0.462178,0.454423,0.448296
GCAM,SOY1BG,Mexico,Tehuantpc,LandCover|OtherNotArable,Mha,0.0658131,0.0714091,0.0714091,0.0714091,0.0714091,0.0714091,0.0714091,0.0714091,0.0714091,0.0714091,0.0714091
GCAM,SOY1BG,Mexico,Tehuantpc,LandCover|Pasture|Managed,Mha,0.12344,0.120991,0.129187,0.13867,0.147999,0.15593,0.163504,0.170487,0.176777,0.182479,0.187153
GCAM,SOY1BG,Mexico,Tehuantpc,LandCover|Pasture|Total,Mha,1.85957,1.886201,1.844847,1.81337,1.781669,1.74752,1.723504,1.703297,1.686467,1.667039,1.651593
GCAM,SOY1BG,Mexico,Tehuantpc,LandCover|Pasture|Unmanaged,Mha,1.73613,1.76521,1.71566,1.6747,1.63367,1.59159,1.56,1.53281,1.50969,1.48456,1.46444
GCAM,SOY1BG,Mexico,Tehuantpc,LandCover|Shrubland,Mha,0.487895,0.492981,0.486092,0.480378,0.474561,0.468459,0.46386,0.459874,0.456462,0.452687,0.44964
GCAM,SOY1BG,Mexico,Tehuantpc,LandCover|Total,Mha,8.366474984,8.366478662,8.36647694,8.366478404,8.366475643,8.366477191,8.366478321,8.366469842,8.366482697,8.366471159,8.366476359
GCAM,SOY1BG,Mexico,Tehuantpc,LandUse|Crops|Corn,Mha,0.5315802,0.5316082,0.5449287,0.5525536,0.5577329,0.5677205,0.5747546,0.5800317,0.5824838,0.5850633,0.5855006
GCAM,SOY1BG,Mexico,Tehuantpc,LandUse|Crops|EnergyCrops,Mha,0,0,0.054026667,0.089323031,0.12997279,0.16882466,0.19168399,0.21683101,0.24152383,0.26529937,0.28547673
GCAM,SOY1BG,Mexico,Tehuantpc,LandUse|Crops|OtherCrops,Mha,0.488408662,0.499152102,0.509957837,0.528693016,0.549059278,0.573910875,0.594613024,0.607253057,0.617905927,0.633901173,0.647645078
GCAM,SOY1BG,Mexico,Tehuantpc,LandUse|Crops|OtherGrains,Mha,0.04313916,0.04193132,0.04214822,0.04267003,0.04320678,0.04394882,0.04444741,0.04486579,0.04511737,0.04574119,0.04625465
GCAM,SOY1BG,Mexico,Tehuantpc,LandUse|Crops|OtherOilCrops,Mha,0.02928044,0.03439208,0.038559163,0.041347547,0.043833344,0.044784291,0.045322675,0.045534217,0.045404242,0.046149748,0.046621855
